starting_date,f1,auc,pr1,pr2,pr5,pr10,re1,re2,re5,re10,rev1,rev2,rev5,rev10,model,epoch,dim,lr,l2,beta,heads,fusion,activation,alpha
13-01-01,0.7370750055313813,0.9634309013825815,0.8886076211929321,0.7986977696418762,0.38785994052886963,0.20109246671199799,0.39654615881213684,0.7127178825048418,0.8652356358941252,0.8971917366042608,0.45318820218333367,0.6555060855946517,0.8331318972243942,0.8685911252550487,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7542812863231305,0.9661197743695058,0.9244123101234436,0.813642144203186,0.38617944717407227,0.20164236426353455,0.41252420916720467,0.7257908327953518,0.8613621691413815,0.8996126533247256,0.44385236660263666,0.6885838327145063,0.8447117155838063,0.8913956435064282,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7472660996354801,0.9556186481080643,0.7508137226104736,0.7963465452194214,0.3861874043941498,0.19798147678375244,0.33505487411233054,0.710619754680439,0.8600710135571337,0.8833118140735958,0.5309079247818373,0.6724976264722089,0.8502540795348287,0.8726211794237299,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7548965189120609,0.9591043555679576,0.8481012582778931,0.7858563661575317,0.3806250989437103,0.20052817463874817,0.37846998063266624,0.7012588766946417,0.8490961910910265,0.894609425435765,0.5286163923876206,0.6887259157398832,0.8307790590198835,0.8889487710568662,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7399418693590332,0.9629313032574087,0.7352622151374817,0.7923675179481506,0.3815656304359436,0.19914625585079193,0.32811491284699806,0.7070690768237573,0.8511943189154293,0.8884764364105875,0.47296241709454095,0.6591956847360034,0.8357876529206161,0.8878963318283988,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7318439873184399,0.9665331190575843,0.7710669040679932,0.784771203994751,0.38684704899787903,0.20152655243873596,0.34409296320206584,0.7002905100064558,0.8629761136216915,0.8991284699806327,0.4679462561883585,0.6976445959065042,0.8473659239826926,0.8908304052421335,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7605881412817644,0.9669554515705382,0.9229656457901001,0.8048471808433533,0.38713645935058594,0.2019975334405899,0.4118786313750807,0.7182052937378954,0.8636216914138154,0.9009038089089735,0.4306262045629751,0.6743766428826179,0.8230752485120765,0.8906482028855351,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7572354894828404,0.9620704921575834,0.7330922484397888,0.786037266254425,0.38785994052886963,0.20110781490802765,0.3271465461588121,0.7014202711426727,0.8652356358941252,0.8965461588121368,0.5295351239932146,0.6775977764047715,0.8595922185453128,0.900508057949014,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7735174654752235,0.9561404854187721,0.8358047008514404,0.8279628753662109,0.3828679025173187,0.19530458748340607,0.37298256939961266,0.7340219496449322,0.8540994189799871,0.8713686249193028,0.4923665094314514,0.7013747198084734,0.8490700761002717,0.8826095450013592,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.739383971291866,0.9522367501897168,0.7616636753082275,0.8131669163703918,0.3874095380306244,0.2006295621395111,0.3398967075532602,0.7256294383473209,0.8641058747579083,0.894932214331827,0.4971680324931607,0.6859530649897092,0.8505974829674349,0.8994173975790806,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7523183007053975,0.9624139994247982,0.9243301749229431,0.8097856044769287,0.379756897687912,0.2004774957895279,0.41204002582311167,0.7132020658489348,0.8471594577146546,0.8944480309877341,0.47472606583397375,0.639166324073146,0.8231844485812635,0.8924993982422237,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7847786436743491,0.9625980618605348,0.9258589744567871,0.8330620527267456,0.38629621267318726,0.2009839415550232,0.4131697869593286,0.7433828276307295,0.8616849580374435,0.8967075532601678,0.4790756061307234,0.6934777056240327,0.8451243235987614,0.877614134089075,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7711310244611287,0.9666304308726517,0.8795660138130188,0.8169651031494141,0.38865575194358826,0.20257560908794403,0.39251129761136216,0.7290187217559716,0.8670109748224661,0.9038089089735313,0.4717382331640288,0.6799088142893877,0.8412501342144569,0.886714820620036,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7711178346553275,0.9644972466791816,0.8904159069061279,0.8245614171028137,0.3848715126514435,0.2014617621898651,0.3973531310522918,0.7357972885732731,0.8581342801807618,0.8986442866365397,0.44280639625487916,0.6727599837921409,0.8137895913048805,0.884980942441859,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7758785942492014,0.9595524272596482,0.7580470442771912,0.813709557056427,0.38966864347457886,0.20170742273330688,0.3382827630729503,0.7261136216914138,0.8692704970948999,0.8999354422207876,0.5268764234896415,0.7178643216721291,0.8659195576230144,0.9060981845506014,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7864254895453037,0.9626091724950397,0.9555153846740723,0.8504537343978882,0.38011863827705383,0.19890742003917694,0.4264041316978696,0.7562943834732085,0.8479664299548095,0.8873466752743706,0.38857321788741694,0.7019801207684602,0.8331490646313028,0.8817352873530458,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7449216932857807,0.9634967407308426,0.8770343661308289,0.7815156579017639,0.38500505685806274,0.2002604603767395,0.39138153647514523,0.697385409941898,0.8586184635248547,0.8934796642995481,0.4949052766859352,0.6576921120423622,0.839500918837271,0.8799371417037832,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.754845185699946,0.963954302805941,0.8365280032157898,0.8269650936126709,0.38735347986221313,0.20133136212825775,0.3733053582956746,0.7335377663008392,0.8641058747579083,0.8981601032924468,0.53527687815911,0.6798165430278383,0.8381637274749199,0.9042748965978458,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7487846832697629,0.9608325411880132,0.7500904202461243,0.8012298941612244,0.3882216811180115,0.20156273245811462,0.33473208521626857,0.7149774047772757,0.8660426081342801,0.8992898644286637,0.5171704986627997,0.6831303375236838,0.8407245206613079,0.9105985400379509,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.7588657961832651,0.9625290590511375,0.7569620013237,0.8084874749183655,0.3872087895870209,0.20216462016105652,0.33779857972885735,0.7194964493221433,0.8637830858618464,0.9013879922530665,0.5208623870316009,0.6896817705515679,0.843188048665533,0.9027682012835871,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,100.0
13-01-01,0.737316798196167,0.9569469583850909,0.9236889481544495,0.7851329445838928,0.3703060448169708,0.19819852709770203,0.41220142027114265,0.7006132989025178,0.8260167850225952,0.8842801807617818,0.3729421223329026,0.6146417143260663,0.7482272809850282,0.8603604229837125,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7416060779348094,0.9653912152950098,0.9551537036895752,0.800687313079834,0.3791057765483856,0.20005065202713013,0.42624273724983863,0.7144932214331827,0.8457069076823758,0.8925112976113622,0.3938239713010676,0.6368130615027892,0.8085348485492927,0.869774469701143,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7500386937006654,0.9369408165883021,0.9352622032165527,0.8237244486808777,0.3759768307209015,0.19385762512683868,0.41736604260813426,0.7217559715945772,0.8386055519690123,0.8649128469980633,0.44809349363969997,0.6435103343583805,0.8045305757892944,0.843915167445664,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7503054989816701,0.9644135433608434,0.978661835193634,0.8066558241844177,0.37816524505615234,0.1987411379814148,0.43673337637185283,0.7198192382182053,0.8436087798579729,0.8867010974822466,0.3555242299330197,0.6512040526851202,0.81837820674556,0.8677208088500893,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7612857895661339,0.9325980434781799,0.9027124643325806,0.8133623600006104,0.373390257358551,0.19682390987873077,0.4028405422853454,0.723047127178825,0.8329567462879277,0.8781471917366043,0.3711051156795259,0.6446165750713417,0.7618112661852987,0.8182006239359573,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7635549660089538,0.9685733744152727,0.9464480876922607,0.8178694248199463,0.3818550109863281,0.20026054978370667,0.41930277598450616,0.7298256939961265,0.8518398967075532,0.8931568754034861,0.42554172473221363,0.6557769069396736,0.8162076301687364,0.8640354531778348,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7566646793288477,0.9337945400875276,0.9761301875114441,0.8024959564208984,0.37317320704460144,0.19758355617523193,0.4356036152356359,0.7161071659134925,0.8324725629438348,0.881536475145255,0.3438347579764413,0.5830339441756822,0.7425945983098238,0.8335921217005198,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7152745005505742,0.9641166032329305,0.9265822768211365,0.7864859700202942,0.37722471356391907,0.19958743453025818,0.41349257585539057,0.6931891542930924,0.84151065203357,0.8900903808908973,0.36590383809707855,0.6106064728956161,0.7813291546571937,0.8629835097056303,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7062971466054444,0.9657371992232273,0.8839059472084045,0.7492763996124268,0.37438493967056274,0.2006513476371765,0.394448030987734,0.6684958037443512,0.8350548741123305,0.894932214331827,0.35749334767716406,0.5530366501754614,0.782180939094652,0.8650313477876507,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7565518378111092,0.96551035003501,0.9424746632575989,0.8057515025138855,0.3770076632499695,0.1991390585899353,0.42043253712072304,0.7190122659780503,0.8410264686894771,0.8884764364105875,0.37858790467617515,0.6609393774868897,0.811687862358322,0.876097191504223,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7326095697627664,0.9627294921145743,0.9508137702941895,0.7911014556884766,0.3730285167694092,0.19754739105701447,0.42430600387346673,0.7059393156875403,0.8321497740477728,0.881375080697224,0.31769437517538346,0.5485815473122196,0.7711859826533823,0.8533366823202748,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7673524000669008,0.9657777738820617,0.9782372117042542,0.8162896037101746,0.37788718938827515,0.20080307126045227,0.43528082633957393,0.7278889606197547,0.842317624273725,0.8959005810200129,0.34157770052577224,0.6106241472312932,0.8005630965517911,0.8703127062919118,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7160948313944927,0.953186347227476,0.8802893161773682,0.7776772975921631,0.38086968660354614,0.20109973847866058,0.39283408650742413,0.6938347320852163,0.8495803744351195,0.8971917366042608,0.43865153554168207,0.6380802220854745,0.8032196771197784,0.8913539922163957,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7520220271898124,0.954692141290788,0.9844484925270081,0.7959479093551636,0.36543193459510803,0.19298943877220154,0.4393156875403486,0.7101355713363461,0.8152033570045191,0.8610393802453196,0.27551268691689357,0.5531225932541248,0.7415876660219884,0.8214668165516988,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7519379844961239,0.963931929843684,0.9797468185424805,0.8203690052032471,0.3758772909641266,0.1985166370868683,0.4372175597159458,0.7319238218205294,0.8384441575209812,0.8855713363460297,0.39229734934976007,0.6313025776335608,0.7946969302876349,0.8627075404866558,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7307722647314033,0.9625662382298343,0.9404502511024475,0.7923675179481506,0.3778035044670105,0.1980176568031311,0.41801162040025824,0.7070690768237573,0.842801807617818,0.8834732085216268,0.3953644058777885,0.6256022848251036,0.8041952976086864,0.86654612177024,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7522621667889459,0.9647080405705428,0.9576853513717651,0.800687313079834,0.3781202435493469,0.19953696429729462,0.4273724983860555,0.7144932214331827,0.8434473854099419,0.8902517753389283,0.3537977108380706,0.6337740934111563,0.7936367197294213,0.8766544546825688,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7338540102132773,0.9568021546394117,0.9190268516540527,0.80622398853302,0.3833019733428955,0.20171472430229187,0.40848934796642994,0.7191736604260813,0.855067785668173,0.8999354422207876,0.4053969852258744,0.6522167755500238,0.8177222077803386,0.8915418895209895,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.730258792302588,0.9604027981016205,0.9211573004722595,0.7746427655220032,0.3806250989437103,0.19888582825660706,0.41107165913492577,0.6912524209167205,0.8490961910910265,0.8873466752743706,0.4218170575576979,0.630769434569133,0.7926513094745538,0.8447014957710656,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7177598772535481,0.959862414798442,0.9182344675064087,0.7939953207969666,0.36719486117362976,0.19635364413261414,0.4096191091026469,0.7085216268560361,0.8190768237572628,0.8760490639122014,0.3858756834588535,0.5944522016665352,0.7509652952948226,0.8355050305692723,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.005
13-01-01,0.7348853074102499,0.9649377316182686,0.9323688745498657,0.7789835333824158,0.3777858316898346,0.20007959008216858,0.4160748870238864,0.6951258876694641,0.842640413169787,0.8926726920593931,0.4343397160853874,0.6355715431458787,0.8108090510618593,0.8905700292429728,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7484841135095804,0.9489505530922112,0.9710668921470642,0.8156834244728088,0.375660240650177,0.1968962550163269,0.4333440929632021,0.7185280826339574,0.8379599741768883,0.8784699806326662,0.33249777686549536,0.5783309923430976,0.7872421257662703,0.8446940225010436,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7635374598203247,0.9664147705544326,0.9761301875114441,0.8230072259902954,0.38069742918014526,0.2003689706325531,0.4356036152356359,0.7332149774047773,0.8492575855390575,0.893963847643641,0.31749120183651447,0.6516182275019544,0.8205225186554947,0.8846552574668586,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7454314317495631,0.9559803657315102,0.8672694563865662,0.8131331205368042,0.37936025857925415,0.20029662549495697,0.3870238863783086,0.7254680438992899,0.8460296965784377,0.893641058747579,0.4155183505818735,0.6603099179564477,0.7835733561519072,0.8700753312624696,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7382343894186404,0.9645586881177195,0.9681620597839355,0.8301681876182556,0.3800463080406189,0.19921140372753143,0.4318915429309232,0.7408005164622337,0.8478050355067785,0.8887992253066495,0.3695113666638071,0.647809954953537,0.7782702728052979,0.8583579609914544,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7258855585831063,0.9364338401394359,0.8607594966888428,0.7641526460647583,0.3807249963283539,0.19798791408538818,0.3841187863137508,0.6818915429309231,0.8492575855390575,0.8829890251775339,0.416672655034956,0.6195843860887058,0.8076159584456115,0.8677534426025963,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7730010036801606,0.9648355485986033,0.9692586064338684,0.8223910331726074,0.3791057765483856,0.1989000290632248,0.4325371207230471,0.7338605551969012,0.8457069076823758,0.8871852808263396,0.3460945271267611,0.6325509901838499,0.7790282078174579,0.8521921873270599,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7214033963473244,0.9622451496120156,0.9562386870384216,0.7753662467002869,0.3748372197151184,0.19764791429042816,0.4267269205939316,0.6918979987088444,0.8361846352485475,0.881536475145255,0.35041450535257035,0.6135394667423322,0.7864850915610405,0.8627088809979565,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7568082572449384,0.9342406735097982,0.9193490147590637,0.8263700604438782,0.38019099831581116,0.19635364413261414,0.4102646868947708,0.7374112330535829,0.8481278244028405,0.8760490639122014,0.40619839851677,0.6555037609560406,0.7940796972655481,0.8272179630074668,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7562447611064543,0.9665380610324568,0.9569620490074158,0.8043045997619629,0.3799739480018616,0.20029662549495697,0.42704970948999355,0.7177211103938025,0.8476436410587476,0.893641058747579,0.44161247182476365,0.635814047302188,0.8199897209919164,0.8817913767394376,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7332086644849618,0.9674315820337633,0.9077423810958862,0.788892924785614,0.3885631561279297,0.20220722258090973,0.4049386701097482,0.7038411878631375,0.8663653970303422,0.8989670755326017,0.4134051224760072,0.6548303554165461,0.8424452588367782,0.8924579815748076,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7533169533169533,0.9640706031516515,0.9735985398292542,0.8124434947967529,0.3767906129360199,0.19866879284381866,0.43447385409941897,0.7249838605551969,0.8405422853453841,0.8863783085861846,0.3600074208539281,0.6197471130638605,0.7978278689299898,0.8680010861114559,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.720607610633186,0.9640985771183,0.9670767188072205,0.769759476184845,0.3753436505794525,0.1978292316198349,0.4314073595868302,0.6868947708198838,0.8373143963847643,0.8825048418334409,0.4005152106249361,0.6252702512158512,0.8051984736622848,0.873424283739617,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7409872434830836,0.9658621517575743,0.9307971000671387,0.7981551885604858,0.3804803788661957,0.20067301392555237,0.4146223369916075,0.7122336991607489,0.8487734021949644,0.895093608779858,0.4116495289237071,0.6384031665774201,0.8072828019048698,0.8787301187417866,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7631298648095042,0.9302933990342028,0.94826340675354,0.834352433681488,0.3767906129360199,0.19444343447685242,0.42301484828921887,0.7267591994835377,0.8405422853453841,0.8674951581665591,0.3887284816288683,0.6283898821464087,0.7782541563713685,0.8193960170771406,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7626736111111112,0.9517512902932022,0.8781193494796753,0.8095496296882629,0.37602198123931885,0.1981094479560852,0.39186571981923823,0.7224015493867011,0.8387669464170433,0.8828276307295029,0.3455678160169657,0.624485917466736,0.7676562543024207,0.8573554795268447,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7096774193548386,0.9655720757490811,0.9001808166503906,0.7449809908866882,0.3813038170337677,0.20183055102825165,0.40171078114912845,0.6647837314396384,0.8505487411233054,0.9004196255648805,0.43588530440636064,0.6239399879431243,0.8332763624551905,0.889962318036077,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7700944118397549,0.9488225762484075,0.9381555318832397,0.8167842030525208,0.37544316053390503,0.19657067954540253,0.4186571981923822,0.7288573273079406,0.8374757908327953,0.8770174306003874,0.3917045846829081,0.6650314019458978,0.8190866246450554,0.8657606950092265,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7325716950338074,0.9662472420853846,0.9435804486274719,0.7952613234519958,0.3789709806442261,0.19950079917907715,0.421078114912847,0.709651387992253,0.8452227243382827,0.8900903808908973,0.4493432597674404,0.6512813154844339,0.8023588264781178,0.8637406628317666,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7328767123287672,0.9635615128514184,0.9041591286659241,0.7771748900413513,0.37288379669189453,0.1971132904291153,0.4034861200774693,0.6935119431891543,0.8318269851517108,0.8794383473208521,0.40075474024366775,0.6348704788380408,0.8049411108310599,0.8629398973568282,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.1
13-01-01,0.7494888361822197,0.9664155320067545,0.943942129611969,0.7970699667930603,0.3785269856452942,0.19990594685077667,0.421239509360878,0.711265332472563,0.8444157520981278,0.8918657198192382,0.3757837368248678,0.6274177883819626,0.8071453963720258,0.8767917162983921,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7219209914794732,0.9563091683092616,0.8910675644874573,0.770383894443512,0.36358365416526794,0.19367673993110657,0.3960619754680439,0.6801162040025823,0.8095545513234345,0.8641058747579083,0.3485630496196933,0.537430055925605,0.7238705142738198,0.8265230778526527,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7592669375570114,0.9624539407344661,0.9220731854438782,0.8104196786880493,0.3741137385368347,0.1986108124256134,0.41058747579083277,0.723047127178825,0.8345706907682375,0.8860555196901226,0.36660316025150963,0.6365088684518009,0.7806406774077204,0.8810788462217152,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7301587301587301,0.9617459319143948,0.9269439578056335,0.779887855052948,0.37194326519966125,0.19819852709770203,0.41365397030342155,0.6959328599096191,0.829728857327308,0.8842801807617818,0.398383341666981,0.6097950064327405,0.7730763020414764,0.8585832913024621,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7196340068623714,0.9557434719420382,0.922603964805603,0.7884264588356018,0.3747648596763611,0.19787295162677765,0.4117172369270497,0.697062621045836,0.8360232408005165,0.8828276307295029,0.32273977680094856,0.5652649001159162,0.7672032271922393,0.8355200585360515,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7607545839210155,0.9629256261077848,0.9822784662246704,0.8014107346534729,0.3731008470058441,0.19794531166553497,0.43834732085216266,0.7151387992253067,0.8323111684958038,0.8831504196255648,0.31343159923113695,0.5909635828337694,0.7790973021896673,0.8477414002701545,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7698467966573816,0.9566043293262206,0.981193482875824,0.8124434947967529,0.3695557713508606,0.19447258114814758,0.4378631375080697,0.7249838605551969,0.8244028405422853,0.8676565526145901,0.31542544873653666,0.574503020016303,0.7420888564780184,0.8112736797775432,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7400571661902818,0.9666394327321385,0.9533454179763794,0.7997097373008728,0.37970468401908875,0.20000723004341125,0.42543576500968366,0.7114267269205939,0.8466752743705617,0.8923499031633312,0.40184407354718,0.6527516249779677,0.8258307832042088,0.883574957986219,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7593344478942761,0.9166793923763837,0.9482821226119995,0.8249231576919556,0.38155895471572876,0.1960117220878601,0.42317624273724985,0.736120077469335,0.8508715300193673,0.8741123305358296,0.4275591531477882,0.6673975712218966,0.7982937966861489,0.8418426547904675,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7352290679304898,0.9653378754105667,0.9554992914199829,0.7854946851730347,0.37824735045433044,0.20026074349880219,0.42624273724983863,0.7009360877985797,0.8436087798579729,0.8925112976113622,0.3561552352458813,0.6240007569050586,0.8011983877513981,0.8780330966085815,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7412780656303972,0.9641939157267235,0.9503623247146606,0.7874841690063477,0.37197017669677734,0.19899435341358185,0.42333763718528084,0.7027114267269206,0.829728857327308,0.8878308586184636,0.35209873329483893,0.5907839798836727,0.7839475138943504,0.8667540419090493,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7343269458244618,0.9657571053785705,0.9160940051078796,0.7793452739715576,0.3791431486606598,0.20033280551433563,0.4088121368624919,0.6954486765655261,0.8455455132343448,0.89380245319561,0.4689471765320241,0.6376265361761951,0.8122468741284676,0.8788956142259422,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7579332114969265,0.9578892714595229,0.9443433880805969,0.8095496296882629,0.3740413784980774,0.19780737161636353,0.41897998708844414,0.7224015493867011,0.8344092963202066,0.8823434473854099,0.4002805596038372,0.6085573613373283,0.7547122762352837,0.8390787187528951,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7370127238836209,0.9628814941228685,0.9305605888366699,0.7753439545631409,0.3740413784980774,0.1987411379814148,0.41526791478373143,0.6912524209167205,0.8344092963202066,0.8867010974822466,0.3828833512990063,0.6302943381625769,0.7914911858503634,0.866364383546033,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7597053224070854,0.9514694669348329,0.9312838912010193,0.8071984052658081,0.38011863827705383,0.1996018886566162,0.4155907036797934,0.7203034215622982,0.8479664299548095,0.8900903808908973,0.39445148605808694,0.5887469615211316,0.7959819040101764,0.8613458406237956,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7400068329347456,0.9445152841290002,0.9030741453170776,0.7850940823554993,0.3696281313896179,0.19407466053962708,0.40300193673337636,0.7004519044544868,0.8245642349903163,0.8658812136862492,0.31702525552263433,0.5741555085102177,0.7513541833230498,0.8200647023277251,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7684018567639257,0.9648013375909177,0.9833634495735168,0.8324511647224426,0.3783842623233795,0.1991390585899353,0.43883150419625566,0.736120077469335,0.8436087798579729,0.8884764364105875,0.35677182613294606,0.6216300782922036,0.7931802732644501,0.8631671031338513,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7460912052117263,0.9582248067688423,0.9594936966896057,0.7934526801109314,0.37500903010368347,0.19675154983997345,0.4281794706262105,0.7080374435119432,0.8365074241446094,0.8778244028405423,0.4131632328075028,0.6185561300325351,0.7810085291229243,0.8449841389525045,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7377770912180428,0.9662032734394566,0.9399638175964355,0.8074207901954651,0.3823891282081604,0.20185211300849915,0.41946417043253714,0.7199806326662362,0.8529696578437702,0.9005810200129115,0.44390029911315887,0.6519565090035444,0.8217649078997441,0.8917498128789951,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
13-01-01,0.7495033112582781,0.962402283211741,0.9544304013252258,0.7996020913124084,0.37371543049812317,0.19764117896556854,0.4259199483537766,0.7135248547449967,0.8334409296320207,0.881697869593286,0.3764965832025776,0.6051196499313914,0.7857995576040022,0.8437008128904839,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,0.01
